"Monthly age-standardised mortality rates by vaccination status by age group by sex for all cause deaths and deaths involving COVID-19, per 100,000 person-years, England, deaths occurring between 1 January 2021 and 31 May 2022"											
This worksheet contains 1 table.											
"Source: Source: Office for National Statistics, National Immunisation Management Service."											
Sex	Cause of Death	Year	Month	Age group	Vaccination status	Count of deaths	Person-years	"Age-standardised mortality rate / 100,000 person-years"	Noted as Unreliable	Lower confidence limit	Upper confidence limit
Male	Deaths involving COVID-19	2021	July	90+	"Second dose, less than 21 days ago"	<3	48	x		x	x
Male	Deaths involving COVID-19	2021	July	90+	"Second dose, at least 21 days ago"	67	12058	555.7		430.6	705.7
Male	Deaths involving COVID-19	2021	July	90+	"Third dose or booster, less than 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	July	90+	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	18-39	Unvaccinated	22	127640	19.2		11.9	29.3
Male	Deaths involving COVID-19	2021	August	18-39	"First dose, less than 21 days ago"	<3	10629	x		x	x
Male	Deaths involving COVID-19	2021	August	18-39	"First dose, at least 21 days ago"	<3	119137	x		x	x
Male	Deaths involving COVID-19	2021	August	18-39	"Second dose, less than 21 days ago"	<3	65614	x		x	x
Male	Deaths involving COVID-19	2021	August	18-39	"Second dose, at least 21 days ago"	7	138597	4.1	u	1.6	8.6
Male	Deaths involving COVID-19	2021	August	18-39	"Third dose or booster, less than 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	18-39	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	40-49	Unvaccinated	24	33972	72.6		46.3	108.3
Male	Deaths involving COVID-19	2021	August	40-49	"First dose, less than 21 days ago"	<3	1019	x		x	x
Male	Deaths involving COVID-19	2021	August	40-49	"First dose, at least 21 days ago"	4	11032	44.0	u	12.0	112.8
Male	Deaths involving COVID-19	2021	August	40-49	"Second dose, less than 21 days ago"	<3	13156	x		x	x
Male	Deaths involving COVID-19	2021	August	40-49	"Second dose, at least 21 days ago"	12	161438	7.3	u	3.7	12.7
Male	Deaths involving COVID-19	2021	August	40-49	"Third dose or booster, less than 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	40-49	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	50-59	Unvaccinated	68	21290	322.0		249.8	408.4
Male	Deaths involving COVID-19	2021	August	50-59	"First dose, less than 21 days ago"	<3	461	x		x	x
Male	Deaths involving COVID-19	2021	August	50-59	"First dose, at least 21 days ago"	7	4803	156.8	u	62.5	324.1
Male	Deaths involving COVID-19	2021	August	50-59	"Second dose, less than 21 days ago"	<3	1862	x		x	x
Male	Deaths involving COVID-19	2021	August	50-59	"Second dose, at least 21 days ago"	46	233738	19.0		13.9	25.3
Male	Deaths involving COVID-19	2021	August	50-59	"Third dose or booster, less than 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	50-59	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	60-69	Unvaccinated	73	11111	681.2		532.3	858.4
Male	Deaths involving COVID-19	2021	August	60-69	"First dose, less than 21 days ago"	<3	171	x		x	x
Male	Deaths involving COVID-19	2021	August	60-69	"First dose, at least 21 days ago"	11	2015	564.9	u	275.7	1020.6
Male	Deaths involving COVID-19	2021	August	60-69	"Second dose, less than 21 days ago"	<3	610	x		x	x
Male	Deaths involving COVID-19	2021	August	60-69	"Second dose, at least 21 days ago"	115	203680	56.8		46.4	67.1
Male	Deaths involving COVID-19	2021	August	60-69	"Third dose or booster, less than 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	60-69	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	70-79	Unvaccinated	76	4950	1649.8		1293.9	2072.1
Male	Deaths involving COVID-19	2021	August	70-79	"First dose, less than 21 days ago"	<3	53	x		x	x
Male	Deaths involving COVID-19	2021	August	70-79	"First dose, at least 21 days ago"	13	847	1581.3	u	838.1	2709.9
Male	Deaths involving COVID-19	2021	August	70-79	"Second dose, less than 21 days ago"	<3	187	x		x	x
Male	Deaths involving COVID-19	2021	August	70-79	"Second dose, at least 21 days ago"	259	166812	156.7		137.6	175.8
Male	Deaths involving COVID-19	2021	August	70-79	"Third dose or booster, less than 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	70-79	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	80-89	Unvaccinated	59	1645	3591.0		2733.6	4632.2
Male	Deaths involving COVID-19	2021	August	80-89	"First dose, less than 21 days ago"	<3	19	x		x	x
Male	Deaths involving COVID-19	2021	August	80-89	"First dose, at least 21 days ago"	8	374	2244.6	u	967.2	4426.0
Male	Deaths involving COVID-19	2021	August	80-89	"Second dose, less than 21 days ago"	<3	73	x		x	x
Male	Deaths involving COVID-19	2021	August	80-89	"Second dose, at least 21 days ago"	336	72209	467.6		417.6	517.6
Male	Deaths involving COVID-19	2021	August	80-89	"Third dose or booster, less than 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	80-89	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	90+	Unvaccinated	15	384	3901.7	u	2182.1	6435.6
Male	Deaths involving COVID-19	2021	August	90+	"First dose, less than 21 days ago"	<3	4	x		x	x
Male	Deaths involving COVID-19	2021	August	90+	"First dose, at least 21 days ago"	6	107	5626.6	u	2054.6	12247.1
Male	Deaths involving COVID-19	2021	August	90+	"Second dose, less than 21 days ago"	<3	22	x		x	x
Male	Deaths involving COVID-19	2021	August	90+	"Second dose, at least 21 days ago"	146	12195	1197.2		1010.9	1407.9
Male	Deaths involving COVID-19	2021	August	90+	"Third dose or booster, less than 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	August	90+	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	September	18-39	Unvaccinated	10	116119	9.6	u	4.5	17.7
Male	Deaths involving COVID-19	2021	September	18-39	"First dose, less than 21 days ago"	<3	4882	x		x	x
Male	Deaths involving COVID-19	2021	September	18-39	"First dose, at least 21 days ago"	<3	50891	x		x	x
Male	Deaths involving COVID-19	2021	September	18-39	"Second dose, less than 21 days ago"	<3	47804	x		x	x
Male	Deaths involving COVID-19	2021	September	18-39	"Second dose, at least 21 days ago"	3	226767	1.3	u	0.3	3.9
Male	Deaths involving COVID-19	2021	September	18-39	"Third dose or booster, less than 21 days ago"	<3	186	x		x	x
Male	Deaths involving COVID-19	2021	September	18-39	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	September	40-49	Unvaccinated	22	32074	72.2		45.0	109.5
Male	Deaths involving COVID-19	2021	September	40-49	"First dose, less than 21 days ago"	<3	592	x		x	x
Male	Deaths involving COVID-19	2021	September	40-49	"First dose, at least 21 days ago"	4	7230	64.0	u	17.4	163.9
Male	Deaths involving COVID-19	2021	September	40-49	"Second dose, less than 21 days ago"	<3	2651	x		x	x
Male	Deaths involving COVID-19	2021	September	40-49	"Second dose, at least 21 days ago"	9	170479	5.2	u	2.4	9.9
Male	Deaths involving COVID-19	2021	September	40-49	"Third dose or booster, less than 21 days ago"	<3	223	x		x	x
Male	Deaths involving COVID-19	2021	September	40-49	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	September	50-59	Unvaccinated	40	20242	205.5		146.7	280.0
Male	Deaths involving COVID-19	2021	September	50-59	"First dose, less than 21 days ago"	<3	267	x		x	x
Male	Deaths involving COVID-19	2021	September	50-59	"First dose, at least 21 days ago"	6	3906	150.3	u	54.5	328.3
Male	Deaths involving COVID-19	2021	September	50-59	"Second dose, less than 21 days ago"	<3	854	x		x	x
Male	Deaths involving COVID-19	2021	September	50-59	"Second dose, at least 21 days ago"	58	227822	24.8		18.8	32.1
Male	Deaths involving COVID-19	2021	September	50-59	"Third dose or booster, less than 21 days ago"	<3	463	x		x	x
Male	Deaths involving COVID-19	2021	September	50-59	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	September	60-69	Unvaccinated	62	10646	602.8		460.6	774.7
Male	Deaths involving COVID-19	2021	September	60-69	"First dose, less than 21 days ago"	<3	98	x		x	x
Male	Deaths involving COVID-19	2021	September	60-69	"First dose, at least 21 days ago"	8	1693	499.2	u	209.2	994.4
Male	Deaths involving COVID-19	2021	September	60-69	"Second dose, less than 21 days ago"	<3	306	x		x	x
Male	Deaths involving COVID-19	2021	September	60-69	"Second dose, at least 21 days ago"	149	197732	75.9		63.7	88.1
Male	Deaths involving COVID-19	2021	September	60-69	"Third dose or booster, less than 21 days ago"	<3	444	x		x	x
Male	Deaths involving COVID-19	2021	September	60-69	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	September	70-79	Unvaccinated	57	4756	1229.9		926.2	1600.0
Male	Deaths involving COVID-19	2021	September	70-79	"First dose, less than 21 days ago"	<3	32	x		x	x
Male	Deaths involving COVID-19	2021	September	70-79	"First dose, at least 21 days ago"	11	723	1512.3	u	751.0	2712.1
Male	Deaths involving COVID-19	2021	September	70-79	"Second dose, less than 21 days ago"	<3	102	x		x	x
Male	Deaths involving COVID-19	2021	September	70-79	"Second dose, at least 21 days ago"	367	161155	229.9		206.4	253.5
Male	Deaths involving COVID-19	2021	September	70-79	"Third dose or booster, less than 21 days ago"	<3	715	x		x	x
Male	Deaths involving COVID-19	2021	September	70-79	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	September	80-89	Unvaccinated	60	1570	3829.7		2922.4	4929.6
Male	Deaths involving COVID-19	2021	September	80-89	"First dose, less than 21 days ago"	<3	10	x		x	x
Male	Deaths involving COVID-19	2021	September	80-89	"First dose, at least 21 days ago"	9	318	2753.4	u	1251.4	5239.4
Male	Deaths involving COVID-19	2021	September	80-89	"Second dose, less than 21 days ago"	<3	35	x		x	x
Male	Deaths involving COVID-19	2021	September	80-89	"Second dose, at least 21 days ago"	469	68316	689.0		626.6	751.3
Male	Deaths involving COVID-19	2021	September	80-89	"Third dose or booster, less than 21 days ago"	<3	1765	x		x	x
Male	Deaths involving COVID-19	2021	September	80-89	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	September	90+	Unvaccinated	15	367	4085.1	u	2284.7	6738.1
Male	Deaths involving COVID-19	2021	September	90+	"First dose, less than 21 days ago"	<3	2	x		x	x
Male	Deaths involving COVID-19	2021	September	90+	"First dose, at least 21 days ago"	7	90	7781.2	u	3117.4	16033.1
Male	Deaths involving COVID-19	2021	September	90+	"Second dose, less than 21 days ago"	<3	9	x		x	x
Male	Deaths involving COVID-19	2021	September	90+	"Second dose, at least 21 days ago"	154	11662	1320.5		1120.2	1546.3
Male	Deaths involving COVID-19	2021	September	90+	"Third dose or booster, less than 21 days ago"	<3	227	x		x	x
Male	Deaths involving COVID-19	2021	September	90+	"Third dose or booster, at least 21 days ago"	0	0	x		x	x
Male	Deaths involving COVID-19	2021	October	18-39	Unvaccinated	13	115759	12.4	u	6.5	21.3
Male	Deaths involving COVID-19	2021	October	18-39	"First dose, less than 21 days ago"	<3	2880	x		x	x
Male	Deaths involving COVID-19	2021	October	18-39	"First dose, at least 21 days ago"	<3	35631	x		x	x
Male	Deaths involving COVID-19	2021	October	18-39	"Second dose, less than 21 days ago"	<3	12942	x		x	x
Male	Deaths involving COVID-19	2021	October	18-39	"Second dose, at least 21 days ago"	5	289704	1.7	u	0.6	4.1
Male	Deaths involving COVID-19	2021	October	18-39	"Third dose or booster, less than 21 days ago"	<3	3709	x		x	x
Male	Deaths involving COVID-19	2021	October	18-39	"Third dose or booster, at least 21 days ago"	<3	884	x		x	x
Male	Deaths involving COVID-19	2021	October	40-49	Unvaccinated	18	32537	59.4	u	35.1	94.1
Male	Deaths involving COVID-19	2021	October	40-49	"First dose, less than 21 days ago"	<3	480	x		x	x
Male	Deaths involving COVID-19	2021	October	40-49	"First dose, at least 21 days ago"	<3	6295	x		x	x
Male	Deaths involving COVID-19	2021	October	40-49	"Second dose, less than 21 days ago"	<3	1265	x		x	x
Male	Deaths involving COVID-19	2021	October	40-49	"Second dose, at least 21 days ago"	15	174724	8.6	u	4.8	14.2
Male	Deaths involving COVID-19	2021	October	40-49	"Third dose or booster, less than 21 days ago"	<3	3772	x		x	x
Male	Deaths involving COVID-19	2021	October	40-49	"Third dose or booster, at least 21 days ago"	<3	999	x		x	x
Male	Deaths involving COVID-19	2021	October	50-59	Unvaccinated	38	20651	186.1		131.5	255.5
Male	Deaths involving COVID-19	2021	October	50-59	"First dose, less than 21 days ago"	<3	226	x		x	x
Male	Deaths involving COVID-19	2021	October	50-59	"First dose, at least 21 days ago"	<3	3627	x		x	x
Male	Deaths involving COVID-19	2021	October	50-59	"Second dose, less than 21 days ago"	<3	517	x		x	x
Male	Deaths involving COVID-19	2021	October	50-59	"Second dose, at least 21 days ago"	59	226693	25.2		19.2	32.6
Male	Deaths involving COVID-19	2021	October	50-59	"Third dose or booster, less than 21 days ago"	<3	8063	x		x	x
Male	Deaths involving COVID-19	2021	October	50-59	"Third dose or booster, at least 21 days ago"	<3	2093	x		x	x
Male	Deaths involving COVID-19	2021	October	60-69	Unvaccinated	55	10920	523.1		392.6	682.6
Male	Deaths involving COVID-19	2021	October	60-69	"First dose, less than 21 days ago"	<3	84	x		x	x
Male	Deaths involving COVID-19	2021	October	60-69	"First dose, at least 21 days ago"	11	1587	801.7	u	394.4	1443.6
Male	Deaths involving COVID-19	2021	October	60-69	"Second dose, less than 21 days ago"	<3	204	x		x	x
Male	Deaths involving COVID-19	2021	October	60-69	"Second dose, at least 21 days ago"	151	191910	79.4		66.7	92.1
Male	Deaths involving COVID-19	2021	October	60-69	"Third dose or booster, less than 21 days ago"	4	11472	35.8	u	9.3	92.7
Male	Deaths involving COVID-19	2021	October	60-69	"Third dose or booster, at least 21 days ago"	<3	2154	x		x	x
Male	Deaths involving COVID-19	2021	October	70-79	Unvaccinated	42	4891	891.1		637.9	1209.9
Male	Deaths involving COVID-19	2021	October	70-79	"First dose, less than 21 days ago"	<3	30	x		x	x
Male	Deaths involving COVID-19	2021	October	70-79	"First dose, at least 21 days ago"	8	675	1211.9	u	519.5	2394.2
Male	Deaths involving COVID-19	2021	October	70-79	"Second dose, less than 21 days ago"	<3	74	x		x	x
Male	Deaths involving COVID-19	2021	October	70-79	"Second dose, at least 21 days ago"	366	128297	296.8		266.2	327.4
Male	Deaths involving COVID-19	2021	October	70-79	"Third dose or booster, less than 21 days ago"	17	34451	45.9	u	26.1	74.4
Male	Deaths involving COVID-19	2021	October	70-79	"Third dose or booster, at least 21 days ago"	3	4804	60.6	u	9.1	185.4
Male	Deaths involving COVID-19	2021	October	80-89	Unvaccinated	48	1602	3004.8		2215.4	3983.9
Male	Deaths involving COVID-19	2021	October	80-89	"First dose, less than 21 days ago"	<3	12	x		x	x
Male	Deaths involving COVID-19	2021	October	80-89	"First dose, at least 21 days ago"	10	289	3476.0	u	1660.3	6403.0
Male	Deaths involving COVID-19	2021	October	80-89	"Second dose, less than 21 days ago"	<3	33	x		x	x
Male	Deaths involving COVID-19	2021	October	80-89	"Second dose, at least 21 days ago"	407	35593	1146.2		1034.8	1257.6
Male	Deaths involving COVID-19	2021	October	80-89	"Third dose or booster, less than 21 days ago"	46	28204	164.1		120.2	219.0
Male	Deaths involving COVID-19	2021	October	80-89	"Third dose or booster, at least 21 days ago"	10	8784	113.6	u	54.5	208.8
Male	Deaths involving COVID-19	2021	October	90+	Unvaccinated	9	375	2402.1	u	1096.1	4560.3
Male	Deaths involving COVID-19	2021	October	90+	"First dose, less than 21 days ago"	<3	3	x		x	x
Male	Deaths involving COVID-19	2021	October	90+	"First dose, at least 21 days ago"	5	82	6076.8	u	1958.3	14181.1
Male	Deaths involving COVID-19	2021	October	90+	"Second dose, less than 21 days ago"	<3	9	x		x	x
Male	Deaths involving COVID-19	2021	October	90+	"Second dose, at least 21 days ago"	206	6953	2962.7		2571.9	3396.1
Male	Deaths involving COVID-19	2021	October	90+	"Third dose or booster, less than 21 days ago"	21	4181	502.3		310.8	767.8
Male	Deaths involving COVID-19	2021	October	90+	"Third dose or booster, at least 21 days ago"	6	1224	490.3	u	179.0	1067.2
Male	Deaths involving COVID-19	2021	November	18-39	Unvaccinated	12	108962	12.1	u	6.2	21.2
Male	Deaths involving COVID-19	2021	November	18-39	"First dose, less than 21 days ago"	<3	2201	x		x	x
Male	Deaths involving COVID-19	2021	November	18-39	"First dose, at least 21 days ago"	<3	29290	x		x	x
Male	Deaths involving COVID-19	2021	November	18-39	"Second dose, less than 21 days ago"	<3	6084	x		x	x
Male	Deaths involving COVID-19	2021	November	18-39	"Second dose, at least 21 days ago"	3	286188	1.1	u	0.2	3.2
Male	Deaths involving COVID-19	2021	November	18-39	"Third dose or booster, less than 21 days ago"	<3	7210	x		x	x
Male	Deaths involving COVID-19	2021	November	18-39	"Third dose or booster, at least 21 days ago"	<3	6691	x		x	x
Male	Deaths involving COVID-19	2021	November	40-49	Unvaccinated	27	31049	93.9		61.7	136.9
Male	Deaths involving COVID-19	2021	November	40-49	"First dose, less than 21 days ago"	<3	370	x		x	x
Male	Deaths involving COVID-19	2021	November	40-49	"First dose, at least 21 days ago"	<3	5510	x		x	x
Male	Deaths involving COVID-19	2021	November	40-49	"Second dose, less than 21 days ago"	<3	835	x		x	x
Male	Deaths involving COVID-19	2021	November	40-49	"Second dose, at least 21 days ago"	25	159162	15.7		10.1	23.1
Male	Deaths involving COVID-19	2021	November	40-49	"Third dose or booster, less than 21 days ago"	<3	8920	x		x	x
Male	Deaths involving COVID-19	2021	November	40-49	"Third dose or booster, at least 21 days ago"	<3	6841	x		x	x
Male	Deaths involving COVID-19	2021	November	50-59	Unvaccinated	63	19780	321.8		247.1	411.9
Male	Deaths involving COVID-19	2021	November	50-59	"First dose, less than 21 days ago"	<3	188	x		x	x
Male	Deaths involving COVID-19	2021	November	50-59	"First dose, at least 21 days ago"	<3	3258	x		x	x
Male	Deaths involving COVID-19	2021	November	50-59	"Second dose, less than 21 days ago"	<3	397	x		x	x
Male	Deaths involving COVID-19	2021	November	50-59	"Second dose, at least 21 days ago"	74	185183	39.6		31.1	49.8
Male	Deaths involving COVID-19	2021	November	50-59	"Third dose or booster, less than 21 days ago"	<3	29193	x		x	x
Male	Deaths involving COVID-19	2021	November	50-59	"Third dose or booster, at least 21 days ago"	8	15310	47.2	u	20.2	93.3
Male	Deaths involving COVID-19	2021	November	60-69	Unvaccinated	86	10500	855.4		682.3	1058.6
Male	Deaths involving COVID-19	2021	November	60-69	"First dose, less than 21 days ago"	<3	76	x		x	x
Male	Deaths involving COVID-19	2021	November	60-69	"First dose, at least 21 days ago"	10	1430	737.0	u	345.3	1368.4
